jobname,money,company_name,p_bot,industry,job_bt
人工智能讲师,8k-15k,北京八维研修学院,"8k-15k,经验3-5年,本科",教育 / 未融资,"
职位描述：

岗位职责：
1、协助人工智能讲师课程的教授；
2、参与课程研发，课程体系完善；  3、参与人工智能等相关软件的开发；  4、参与专业市场调研，课程开发工作。

任职要求：
1、计算机、数学、通信，电子等理工专业，有教学经验者优先； 2、本科以上学历，热爱教育事业； 3、算法、java语言基础扎实（网络编程，线程，i/o, awt/swing）；
4、热爱教育行业，有相关工作经验者优先考虑。
 

"
产品经理（人工智能）,15k-30k,捷通华声,"15k-30k,经验1-3年,本科","移动互联网,数据服务 / 不需要融资","
职位描述：

北京捷通华声科技股份有限公司成立于2000年，是一家专注于智能语音、智能图像、语义理解等人工智能技术的研究与应用的高新技术企业。公司率先推出了全球首个全方位人工智能开放平台—灵云平台（aicloud.com），将语音交互、图像识别、语义理解、生物特征识别等技术完美整合，实现并提供全方位一体化的人工智能技术解决方案与服务，并在滴滴打车、携程、京东、小米、百度、农业银行、中信银行、太平洋保险、奔驰等多家知名企业得到广泛应用。2013年，清华大学产业基金入资捷通华声，成为公司第二大股东，随后双方共同创立“清华灵云人工智能研究中心”。    

职位描述：
1.贯彻执行灵云产品体系规划和发展路线；
2.对接灵云语音等核心技术、开发、测试、市场应用等各个环节，推动多个产品的功能完善、性能改进；
3.保证产品成功应用于市场并不断收集用户反馈从而形成闭环；
4.分析服务和运营数据，编写产品需求设计和策划文档，管理产品的版本和功能点；
5.对市场营销提供培训和文档支持。

任职资格：
1.学历要求：
 -毕业于211或985院校、统招本科及以上学历，理工科背景。
2.工作经验：
 -3年以上相关工作经验，对互联网产品有深入的理解和很强的敏锐度、有很好的产品分析、总结归纳能力，熟悉产品运营或产品设计；
 -对产品经理制度有充分的理解和运作经验；
 -对用户的体验度模型善于总结和归纳，有很强的感性认知能力和理性分析能力；
 -能够跟踪市场同类产品的发展动向，提出产品功能和性能设计要求。
3.能力要求：
 -出色的表达、沟通、问题分析、随机应变等综合能力，文档写作和产品原型表现能力；
 -想象力丰富，有创意、有激情，良好的沟通能力和团队合作精神；
 -优秀的协调、谈判能力，具有高度的工作热情和责任感；
 -性格开朗，主动性强；
 -良好的沟通协调能力和团队合作意识，能够主动总结和分享自己的知识和经验。
4.优先考虑：
 -有智能语音交互、语义理解、智能图像识别、智能终端交互等类似产品设计、策划经验者；具有项目管理资质者；有程序开发经验，了解软件测试者优先。
    

"
人工智能算法工程师,20k-40k,寻宝天行,"20k-40k,经验3-5年,本科",电子商务 / 不需要融资,"
职位描述：

一，职责描述
1、从事机器学习、深度学习在图像识别、物体分类、匹配系统等领域的研究和开发工作；
2、负责深度学习平台和框架的搭建工作，包括算法实现及系统研发；
3、支持公司相关产品在深度学习领域的研究。

二，任职要求
1、本科及以上学历，五年及以上工作经验，计算机、数学、物理等相关专业毕业；
2、熟悉至少一种深度学习训练工（Caffe/Theano/Keras/ConvNet/TensorFlow/Torch等）；
3、精通机器学习、模式识别、物体分类及识别等领域的相关算法；
4、良好的数学基础和编程能力，熟悉Python、SHELL等编程语言；
5、良好的信息搜索、文献阅读及算法实现的能力；
6、富有想象力和学习能力，良好的团队合作精神和分析与解决问题的能力。

"
记者（人工智能方向）,8k-16k,量子位,"8k-16k,经验1-3年,本科",其他 / 天使轮,"
职位描述：

主要职责：
负责人工智能媒体『量子位』的原创报道

基本要求：
1、有一定的科技行业积累，熟悉AI领域尤佳
2、逻辑清晰，表达流畅，文笔出色，善于交流
3、适应高强度工作
4、重点大学本科以上学历

关于我们：
量子位是一家专注报道人工智能的新媒体，公众号：QbitAI。已获得创新工场投资。
除了关注最前沿的人工智能资讯，我们还提供免费的自助午饭，以及敞开喝的软饮~

"
人工智能算法研究员/架构师,20k-40k,好未来,"20k-40k,经验3-5年,本科","移动互联网,教育 / 上市公司","
职位描述：

任职资格：
1. 热爱编程和算法，对数据管理和挖掘有强烈兴趣。2. 熟练运用数据挖掘和机器学习相关算法和技术。3. 具备很强的抽象和建模能力，具备专利或论文相关经验。4. 思维清晰敏捷，有责任心，对技术人员能够予以指导。5. 熟练掌握C/C++或Python等语言。
工作职责：
1. 对教学各环节流程和对象进行研究和建模，为用户提供评估和预测等功能。2. 采用先进的数据挖掘和机器学习算法，为公司业务部门提供决策依据。3. 搭建数据挖掘系统和机器学习系统，实现智能平台的自动化流程。4. 负责产出专利或论文，增强企业的业界影响力，并做好知识产权保护工作。5. 指导研发工程师，完成数据建模和系统设计等工作。

"
人工智能算法工程师,30k-60k,生命奇点,"30k-60k,经验3-5年,本科","医疗健康,数据服务 / A轮","
职位描述：

职位描述：1）负责精准医疗核心算法研究和开发；2）对非结构化的临床信息做标准化、归一化整合，提取有用信息，做结构化处理；3）对临床和基因组学数据做分析挖掘，找到有效模式，推荐最优治疗方案，预测病人未来状况。职位要求：1) 具备以下背景之一：统计学、数据挖掘、机器学习、深度学习相关的知识：LR、GBDT、Parameter Server, SVM, LearningToRank, NN, Deep Learning, Image Classification，etc
  或者有过图像识别/检索、语音识别、推荐系统、精准广告等方面的经验；  或者自然语言、文本挖掘、搜索引擎、舆情分析方面的工作经验；2) 掌握计算机操作系统、软/硬件、网络、算法等基础知识，掌握c/c++、python、java、scala、go编程语言中的一种；3) 动手能力强，有创新意识；4) 良好的团队协作能力，能够与组内外的同事进行有效沟通。

"
人工智能算法工程师,15k-30k,赢时胜软件,"15k-30k,经验3-5年,本科",金融 / 上市公司,"
职位描述：

岗位职责：
1. 建立、运行、维护公司内部深度学习技术框架
2. 金融大数据产品的技术研发与创新
3. 研究金融大数据的自动挖掘、智能检索与智能分析等核心算法

任职要求：
1. 熟悉图像识别、语音识别技术
2. 坚实的计算机编程基础与编程实践，熟悉Java语言
3. 在金融、大数据技术研发等方面有三年以上工作经验
4. 对算法研究感兴趣、掌握前沿技术，善于发现新问题，能挑重任

"
人工智能科学家,30k-40k,同仁堂健康,"30k-40k,经验5-10年,本科","医疗健康,其他 / 不需要融资","
职位描述：

岗位要求：
1、 负责同仁堂认知、同仁堂大脑的培训、调优；
2、 负责项目管理相关工作。
任职资格：
1、 大学本科及以上学历，计算机、数学或统计学等相关专业；
2、 10年算法相关工作经验，精通数据挖掘、机器学习、深度学习等相关算法；
3、 大学本科及以上学历深入研究过人工智能最新趋势，有人工智能相关项目或产品经验。

"
人工智能开发工程师,15k-30k,7K7K,"15k-30k,经验1-3年,本科","移动互联网,游戏 / 未融资","
职位描述：

工作职责：
1. 按照产品需求实现算法
2. 对所需数据进行收集、整理、分析
3. 结合数据对算法进行优化，并做出合理评估
4. 参与新算法设计，配合算法的工程实现

技能要求：
1. 计算机或其它计算机相关专业本科以上学历，985/211院校优先，1-2年相关算法工作经历 
2. 熟悉基本的机器学习算法（监督学习、无监督学习、特征提取等）
3. 熟悉基本的数据清理办法（PCA，归一化，数据平衡处理等）
4. 了解常用的自然语言模型（word2vec, n-gram，seq2seq等）
5.1-3年Python开发经验， 熟练python语言开发，熟悉机器学习相关的python库（pandas, numpy, sklearn）；
6. 熟悉 tensorflow, keras, pytorch 中的一种或者多种
7. 有分布式计算及数据处理的经验（hadoop，spark等），了解Memcache、Redis等缓存系统；
8. 有服务器端的程序编写经验、开发互联网产品；

"
人工智能研发工程师,20k-40k,偶数科技,"20k-40k,经验1-3年,本科",数据服务 / 天使轮,"
职位描述：

职位描述：
负责规划及设计人工智能产品
设计、实现机器学习/深度学习等相关算法，并评估、优化算法性能
调研业界领先技术，并且将优秀的算法应用于人工智能产品研发中
 
职位要求：
国内外重点高校毕业，计算机、数学等相关专业
具有扎实的计算机、数学基础，熟练掌握java或C/C++编程语言及数据结构
熟练掌握数据挖掘，机器学习常用算法的原理、实现
有强烈的上进心和技术追求，良好的理解能力和沟通能力
善于学习，热衷技术创新， 团队合作意识强
参加过ACM竞赛， 发表过顶尖会议论文者优先

"
云计算及人工智能中国标准专员,16k-22k,微创,"16k-22k,经验3-5年,本科","移动互联网,电子商务 / 上市公司","
职位描述：

Microsoft CSG is a team to drive standards engagement, participate in standards activities, track the trend and changes of China standards and technologies so as to ensure that the products and services provided by Microsoft to China market can meet with the standards requirements. This team brings the opportunities to the people working inside that they can closely connect with product teams and various working groups of China Standards, to help product teams land their products and services in China.
 
Responsibilities:
Closely monitor and follow up      cloud computing and AI (Artificial Intelligence) standards of China that      might impact Microsoft products and services.
Perform a review and analysis of      those China cloud computing and AI(Artificial Intelligence) standards that      might impact Microsoft products, and prepare technical comments or      comprehensive report which sets forth the potential impact of the      standards on Microsoft products and services.
Attending assigned standards      meetings on behalf of Microsoft, developing tactic plan, providing      technical and tactical comments in the meeting, writing meeting reports,      obtaining working group documents and providing insights with respect to      the drafts.
Perform the specific tasks by      acquiring the information about Microsoft products and services with the      reasonable assistance from Microsoft.
Translation of selected China standards or portions thereof into English through working with professional translators or translation agencies
Requirements:
Good      understanding of Cloud Computing and AI, especially for Microsoft      products/services, e.g. Microsoft Azure, Cognitive services, etc
Good      communication skills for participation in standards meetings
Solid knowledge of      Standards Development Organizations (SDO), standardization environment and process in China,      especially for Cloud Computing and AI
Must be a results-orientated and      self-motivated
Chinese and      strong English language skills in both written and verbal forms
Flexible to attend meetings in      different locations
Work in Beijing

"
云计算及人工智能中国标准专员,16k-22k,微创,"16k-22k,经验3-5年,本科","移动互联网,电子商务 / 上市公司","
职位描述：

Microsoft CSG is a team to drive standards engagement, participate in standards activities, track the trend and changes of China standards and technologies so as to ensure that the products and services provided by Microsoft to China market can meet with the standards requirements. This team brings the opportunities to the people working inside that they can closely connect with product teams and various working groups of China Standards, to help product teams land their products and services in China.
 
Responsibilities:
Closely monitor and follow up      cloud computing and AI (Artificial Intelligence) standards of China that      might impact Microsoft products and services.
Perform a review and analysis of      those China cloud computing and AI(Artificial Intelligence) standards that      might impact Microsoft products, and prepare technical comments or      comprehensive report which sets forth the potential impact of the      standards on Microsoft products and services.
Attending assigned standards      meetings on behalf of Microsoft, developing tactic plan, providing      technical and tactical comments in the meeting, writing meeting reports,      obtaining working group documents and providing insights with respect to      the drafts.
Perform the specific tasks by      acquiring the information about Microsoft products and services with the      reasonable assistance from Microsoft.
Translation of selected China standards or portions thereof into English through working with professional translators or translation agencies
Requirements:
Good      understanding of Cloud Computing and AI, especially for Microsoft      products/services, e.g. Microsoft Azure, Cognitive services, etc
Good      communication skills for participation in standards meetings
Solid knowledge of      Standards Development Organizations (SDO), standardization environment and process in China,      especially for Cloud Computing and AI
Must be a results-orientated and      self-motivated
Chinese and      strong English language skills in both written and verbal forms
Flexible to attend meetings in      different locations
Work in Beijing

"
人工智能产品经理,15k-30k,减约,"15k-30k,经验1-3年,本科","移动互联网,医疗健康 / A轮","
职位描述：

岗位职责：
1、基于公司业务发展方向和公司战略，寻找业务系统与人工智能的结合点，落实相关产品方向的调研、规划、分析、设计和落地实施；
2、组织和协调各合作部门，跟进产品研发进度，理解和塑造产品价值；
3、推动公司人工智能技术在实际场景中的落地，通过人工智能技术优化现有产品流程的各个环节。
任职要求：
1、统招本科及以上学历，2年以上工作经验，有人工智能产品经历者加分；
2、对人工智能行业有持续的研究，对人工智能产品有独特的分析和洞察力；
3、具备产品战略思维，良好的数据分析和挖掘能力，能精准地把握用户需求，善于进行需求判断和引导；
4、具备较强的产品框架构建能力，独立负责产品的规划、设计和落地；
5、高效的执行力和解决问题的能力，清晰的逻辑思维和沟通能力。

"
人工智能平台研究员,25k-50k,联想集团,"25k-50k,经验3-5年,硕士","移动互联网,数据服务 / 上市公司","
职位描述：

Position Description:
负责联想人工智能平台的设计，实现和性能优化。
 
Position Requirements:
1. 精通大数据平台（Spark或者Flink）
2. 有分布式计算经验
3. 熟练使用Java编程
4. 熟悉容器或网络
5. 计算机相关专业硕士以上
6. 具备较强的自我驱动力、团队合作和沟通能力

"
人工智能算法工程师,15k-30k,翰林经纬,"15k-30k,经验不限,博士",医疗健康 / D轮及以上,"
职位描述：


岗位职责：

1、根据临床采集的心电数据，建立心肌缺血、心梗患者、心律失常的心电数据库；
2、设计并实现机器学习算法，应用于心电图心肌缺血、心肌梗死、心律失常的检测。


岗位要求：

1、计算机、生物医学工程相关专业，博士学历；

2、对人工智能应用到医疗领域有浓厚兴趣，有研究心电算法经验的工作者优先；

3、熟悉MLP、GoogleNet、ResNet等深度学习模型，至少熟悉其中一种，有实战经验并掌握模型原理者优先；

4、较强的分析问题和解决问题的能力，良好的团队合作和沟通能力。

"
初级人工智能算法工程师,15k-20k,逸途科技,"15k-20k,经验不限,本科","移动互联网,旅游 / A轮","
职位描述：

岗位职责：
1.负责逸途AI系统的架构、研发和持续优化；
2.和业务团队深入合作，解决在旅游问答、推荐业务发展中遇到的产品和平台架构问题，具备一定的前瞻性；
3.具体领域包括但不限于推荐算法开发、分布式存储、大规模分布式计算、实时计算、跨平台资源调度、大规模分布式算法平台等；
岗位要求：
1.1年以上系统研发经验，本科以上学历，有良好的团队合作精神，善于沟通。
2.熟悉linux平台，熟悉c++或Python，熟悉python，具有良好的编程习惯和算法基础；
3.对常用的推荐算法，如itemcf、SVD等有一定了解；
4. 熟悉机器学习原理与算法，能熟练运用分类、回归、排序等模型解决相关问题4.有分布式系统理论基础和实践经验，熟悉Map-Reduce/BSP/实时计算等分布式计算技术；
5.有良好的沟通表达能力和团队合作精神，热衷技术，乐于寻求挑战和突破自我 

"
产品经理（人工智能方向）,15k-25k,码隆科技,"15k-25k,经验3-5年,本科",移动互联网 / B轮,"
职位描述：

【公司简介】
码隆科技是一家专注于深度学习与计算机视觉技术创新，打造国际领先视觉智能技术平台的人工智能公司，团队成员来自于清华、北大、中科院、中大、牛津（VGG 团队成员）等。在国际人工智能计算机视觉竞赛 ImageNet、CVPR 及多项国际比赛中获奖。
技术--拥有领先的图片分类算法和检测定位技术。现有的系统架构支持分布式深度学习、多机多卡高并行，大大提高模型训练的速度。
经验--专注计算机视觉与深度学习，在商品识别领域拥有领先的技术与丰富的产品研发经验。训练有素的图片标注团队，可以对成千上万不同种类的图片进行排序、筛选、标注。技术落地到应用，多元的产品包为各行各业的客户提供技术支持。
岗位描述

理解特定垂直领域对人工智能，尤其是计算机视觉人工智能产品的需求；
充分调研市场，定义人工智能在市场中能解决的痛点问题与创造的价值；
与高级产品经理合作，定义、细化产品功能，并驱动产品功能持续迭代改进，提高产品核心竞争力；
制定产品迭代计划，确认优先级，驱动项目前进，确保高质量达成目标；

任职要求

2年以上工作经验；
有基本的英文读写能力(英语CET-4水平或以上)；
学习能力强，对解决问题充满热情；
有出色的展示、写作及项目驱动能力；
对技术和市场趋势持续关注，注重创新；
能适应频繁出差的工作节奏。

﻿【选择我们的理由】
职涯--与世界技术大咖共事，提升专业能力；
薪酬--极具竞争力的薪酬+五险一金+优秀员工期权激励；
制度--完全扁平化管理，弹性工作制；
装备--最棒的工作设施，高配笔记本、人体工学椅、宽幅办公桌。

"
人工智能算法专家-图像方向-P7-集团安全部-阿里,25k-50k,蚂蚁金服集团,"25k-50k,经验3-5年,本科","金融,移动互联网 / B轮","
职位描述：

工作职责：1.负责最前沿的顶尖人工智能算法和模型（如：深度学习）的研发和优化，应用场景包括目标检测/识别、人脸识别、图像分类、视频内容分析/风险识别等互联网内容感知与风控。  2. 基于阿里的大数据和云计算平台，开发成果将为阿里集团内外提供高品质的内容识别服务。
任职资格：1.在深度学习、机器学习等人工智能领域有丰富经验和突出成果， 具备扎实的模式识别、图像处理、视频内容识别等理论和知识基础，擅于跟踪和学习最前沿的学术界和工业界的人工智能技术；  2.良好的编程基础，掌握C/C++/java/python等编程开发和常用数据结构、算法，具备大数据／分布式机器学习 技能优先，如hadoop、spark.  3.电子、计算机或数学等相关专业,硕士及以上；  4.发表过人工智能国际顶级会议/期刊论文或有大规模商用产品转化经验者优先；  5. 具备良好的创新和合作精神，较强的进取心和英语能力。

"
人工智能算法工程师,15k-30k,联想新视界,"15k-30k,经验不限,本科",移动互联网 / 上市公司,"
职位描述：

Position Description：
1.   从事机器学习、深度学习在人脸识别、物体分类、匹配系统等领域的研究和开发工作；
2.   负责深度学习平台和框架的搭建工作，包括算法实现及系统研发；
3.   支持公司相关产品在深度学习领域的研究；
4.   参与相关产品算法设计、实现及优化；
5.   应用机器学习、深度学习，数据挖掘等技术，针对海量信息建模，挖掘用户偏好和商业价值；
6.   根据业务需求进行数学建模，设计并开发高效算法。
 
Position Requirement:
1. 硕士或以上学历，计算机、自动化、数学或物理等相关专业；
2. 熟练掌握计算机视觉&机器学习的基本方法；
3. 较强的算法实现能力，熟练掌握 Python、C/C++ 编程，熟悉 Shell、Matlab 编程;
4. 算法基础扎实，掌握常见设计模式，具有良好代码风格和质量意识，能独立完成算法模块设计、开发和测试；
5. 优秀的分析问题和解决问题的能力，对解决具有挑战性的问题充满激情；
6. 有较强的研究能力者优先，例如在国际顶尖会议或期刊（包括但不限于CVPR, ICCV, ECCV, NIPS, ICML, AAAI, TPAMI, IJCV等）上发表过论文；
7. 有较强的代码能力者优先，获得过ACM或其他商业代码竞赛的荣誉，如ACM区预赛金牌、NOI银牌以上、百度之星决赛等，或代码开源在GitHub上并有较大影响；
8. 有一年以上在人工智能领域公司进行计算机视觉&机器学习方面实习的经验，或来自国内外计算机视觉/机器学习/计算机图形学/数据挖掘等领域内知名实验室。
9. 掌握tensorflow, caffe,mxnet或其它机器学习框架
10. 有深度学习，强化学习，海量数据处理和并行计算开发经验

"
作者（人工智能栏目和生活服务）,5k-7k,亿欧,"5k-7k,经验1年以下,本科","移动互联网,O2O / B轮","
职位描述：

1、负责亿欧旗下网站内容日常更新与维护
2、对科技感兴趣，负责人工智能栏目的内容采访和更新
3、代表公司采访人工智能负责人并撰写文章
4、代表公司出席华北人工智能相关活动
5、邀请并组织/负责人工智能产业活动
职位要求：
1、本科以上学历，211或者985院校毕业；
2、英语最低四级，六级更佳；
3、对撰写深度的文章感兴趣，对书籍阅读有较好的兴趣（一年不低于8本）；
4、抗压能力强，能适应快节奏的工作，有创业心态，能随时响应，能接受短期的出差工作安排；
5、从事过科技行业优先
6、自我表达能力较好，善于与人交流沟通，由社群组织能力，在校有组织能力者优先。

"
算法高级工程师（人工智能方向）,20k-40k,马上金融,"20k-40k,经验3-5年,硕士","金融,移动互联网 / 不需要融资","
职位描述：

工作职责：
1、负责人工智能算法在嵌入式平台的实现、优化以及产品化。
2、熟悉计算机体系架构；理解内存管理、cache机制；有系统性能、内存优化经验； 3、精通操作系统原理，熟悉IPC机制，高并发处理；
4、熟悉掌握JAVA语言，以及一定的汇编代码编写能力；
任职资格：
1、学历要求:统招硕士及以上学历，计算机以及相关专业，
2、经验要求:具有5年及以上算法工程师相关经验,
3、技能要求:
（1）熟悉中文分词标注、文本分类、语言模型、知识库挖掘、问答系统设计等NLP相关算法；
（2）有文本挖掘相关经验，熟练掌握python,java等编程语言，有linux环境开发经验；
（3）有搜索引擎、风控项目，推荐系统，行为分析系统，用户画像等研发经验优先。
（4）有海量数据挖掘、知识图谱构建、深度学习研发经验优先。
4、通用要求：
（1）有较强的学习能力和技术钻研能力、有自我驱动意识
（2）具备独立分析和解决问题的能力；积极主动、认真踏实的工作态度
（3）有良好的沟通能力，善于跨团队合作
（4）具备良好的编码习惯，工作态度认真，责任心强

"
数据处理专家（人工智能、大数据方向）,25k-50k,捷通华声,"25k-50k,经验5-10年,本科","移动互联网,数据服务 / 不需要融资","
职位描述：

职位描述：
1.负责根据灵云人工智能各核心能力算法的数据处理需求，提供数据处理的高级技术支持与支撑工作；
2.负责各种数据资源处理的具体方法制定与制作流程的规范化，为灵云人工智能各项核心技术构建一套有序高效与高质量的数据处理体系与方案，包括但不限于文本、语音与图像数据加工的指导、知识库编辑的培训和技术文档的编写等内容；
3.负责数据的分析、挖掘、优化和难点攻坚等数据处理层面工作，并将其成果应用相关产品线中，以及配合核心研究员完成各种数据问题的分析、解决及其数据资源的产品化；
4.负责灵云人工智能中数据平台的方案设计、搭建、维护和优化等工作。

任职资格：
1.学历要求：
 -毕业于211或985院校、统招统分本科及以上学历，数学、统计学、计算机、智能信息处理类等专业背景。
2.工作经验及能力要求：
 -3年以上工作经验，2年以上团队管理经验；
 -对数字，数据敏感，具备良好的逻辑思维能力，能够从海量数据中发现有价值的规律；
 -优秀的分析问题与解决问题能力，具有较好的归纳能力、文字和语言表达能力；
 -拥有大数据平台架构的经验和能力，能够根据数据及业务需求构建大数据平台，并随着需求和技术的进步，不断演进；
 -熟悉主流大数据平台的组件，拥有较大规模集群的架构经验。
3.优先考虑：
 -有互联网行业大数据平台架构实施经验者优先；
 -有相关从业的工作背景经验者优先考虑。

"
人工智能平台高级工程师,30k-50k,水滴互助,"30k-50k,经验1-3年,不限","移动互联网,医疗健康 / A轮","
职位描述：

「我们一起做这样的事...」

深度研究主流开源深度学习/机器学习框架 Caffe , Tensorflow ,  Keras , Spark-ML 等的使用、调优和自动化运维
研发基于云环境的人工智能平台，提升用户体验


「我们希望这样的你...」

计算机相关专业本科及以上，有两年以上产品研发经验
极强的学习能力和动力，对未知领域能快速掌握并实践
熟悉主流深度学习/机器学习框架
熟练掌握 Python / Java 及常用框架
熟练掌握 RESTful API 规范，并有丰富开发经验


「锦上添花...」

有深度学习/机器学习的工程或算法经验者优先
有实际使用 Caffe / Tenforflow / Keras / Torch / Spark-ml / Mahout / Sklearn（或类似库）的经验者优先
有 GPU 编程经验者优先


------------------------------
这是一份为职业生涯做乘法的工作~在这里你将亲眼见证并参与每一个牛逼决策的产生和落地，还可以定期得到行业领袖的辅导和技能分享，也能时常跟创始人沈鹏以及各大公司顶尖人才的分享和交流。加入我们，一起去浪尖看风景，打开大健康领域新世界的大门，共同致力于「保障亿万家庭」！


"
人工智能编辑记者,6k-12k,智东西,"6k-12k,经验不限,本科","硬件,移动互联网 / A轮","
职位描述：

一、谈钱不伤感情
1、工资。
我们的工资是6K-12K。
2、奖金。
文章阅读量达到奖励值直接现金奖励。按照统计数据来看，大部分同事每月都能拿到奖金。当然，你要是足够厉害，上不封顶。
3、交通补助。
晚上如果下班晚，可报销打车钱；外出报道报销来回打车费用，不用挤地铁和公交。
4、其它福利。
不定期团队团建、大餐，周年大红包奖励，生日会，春节年假管够。

二、钱财之外还有啥？
1、全球出差机会。
我们每年都会在全国飞来飞去参加各种会议与活动，还有多次海外出差机会。加入智东西，从此让你公费玩遍全球。
2、跟大佬做朋友。
除了参加各种会议能够见到很多大佬，我们也有很多一对一专访，英伟达、英特尔、阿里巴巴、腾讯、百度、蔚来汽车的高管都会变成你的朋友圈好友。
3、站在时代前沿。
虽然你可能会觉得有点虚，但是智东西确实关注的都是最前沿的科技领域，像是人工智能、自动驾驶、智能城市、可穿戴设备、物联网、智慧医疗等方向，在这里工作，你接触的都是未来。
4、弹性工作时间。
早上10点上班，帮你错过早高峰。晚上干完活就可以下班了，极具弹性。
5、富有玩乐精神的团队。
团队清一色90后，有小鲜肉和大胸姐，有女神经和甩头哥，还有老大叔和高高白白瘦瘦的Gay管家。老大们都很Nice，逗逼董事长、温婉总编、假正经CEO和闷骚CMO。啥也不说了，我们有酒你有故事吗？
6、好好工作认真享乐的工作氛围。
智东西人不多，都是单纯的一根筋，没有办公室政治也不排挤新人。每月一次小团建带你玩转香巴拉，每三个月一次大团建，百十号人带你去装逼带你飞。

三、工作内容：
1、受邀参与天南海北各类发布会/大会报道，这厢小米年度发布会没开完，那边美国CES又开展了~
2、与各类大佬/创始人/CEO/业务负责人采访、聊天、谈笑风生。
3、深入了解人工智能行业，技术、产品落地、行业玩家、阵营分布等，关注这个行业的人、金钱、故事，最后写出重磅深度的头条选题。
以上描述不要被吓倒哦~真正工作时是会有帅气小哥哥跟漂亮小姐姐带你学习带你飞的~

四、职位要求：
1、基础文字功底过关，语句通顺思维清晰，能写、爱写、擅长写作（面试记得带作品 *敲黑板*）
2、对人工智能熟悉 or 感兴趣。当然，没接触过的话也没关系，起码谷歌、苹果、华为、大疆、小米、波士顿动力这些公司你得知道。
3、快速学习，快速成长——21世界，最要紧的就是快。没经验没关系，机会多得是，只要你有拼搏进取的野心跟快速学习的能力，两个月内被我们调教到跟业内大佬谈笑风生妥妥没问题（手动滑稽）。
4、胆大心细脸皮厚、敢说敢问不怯场。如果下一秒马云走进了智东西办公室，30秒内你是怂在当场还是冲上来采访？
5、如果你真的，真的很想当一名记者，来吧。

"
人工智能算法工程师,30k-50k,名策数据,"30k-50k,经验不限,硕士","金融,其他 / B轮","
职位描述：

职责描述：
1、建立、运行、维护公司内部深度学习技术框架；
2、根据金融分析部门的交易策略需求，选择合适的机器学习，包括深度学习的算法，并进行回测，最终在公司交易平台上进行策略的在线运行，满足收益与风险控制指标
3、跟踪深度学习领域的最新进展，并适时应用于交易策略的研发，为金融分析、技术实施部门提供算法研究方面的技术支持
4、持续优化公司已有的流数据分析处理平台，利用更优化的算法，改进已有的金融分析相关指标，并计算更多的支持交易的新指标
任职条件：
1、良好的数学基础，包括统计分析，线性代数，图论，微积分，博弈论等；
2、热爱算法分析与设计，对算法交易有浓厚兴趣
3、超强的学习能力与交叉学科研究能力，良好的建模能力与实践
4、熟悉基本的机器学习算法，了解深度学习框架与思路。有实际项目经验优先
5、坚实的计算机编程基础与编程实践，有以下至少一门语言的编程经验：C++,Java,Scala,Python，R，Matlab,Mathematica
6、熟悉证券市场，算法交易优先
7、有大数据处理经验优先，有流计算经验优先
8、良好的沟通，表达能力，可以跨部门高效协同工作
9、理学或工学背景本科毕业，硕士、博士研究生优先

"
项目助理（人工智能）,5k-7k,冲浪科技,"5k-7k,经验1-3年,本科",数据服务 / 天使轮,"
职位描述：

岗位职责：
1）确认项目需求、制定项目计划、把控项目工期、做好项目预算并规避风险2）做好项目扩展和资源累计、内部团队管理；3）协助公司与合作方项目相关事项；4）在项目实际实施过程中，参与项目实施操作；任职条件：1）本科及以上学历；2）有良好的职业道德和职业操守，擅于沟通与协调，良好的团队合作意识，较高的敏感度及一定的判断能力；3）责任心强，工作细致认真，办事有条理，细心周到，能够从容应对突发事件并妥善上报与协调；3.工作时间：8小时工作制，双休，弹性工作制

"
