jobname,money,company_name,p_bot,industry,job_bt
智能对话-自然语言处理研究员,20k-40k,搜狗,"20k-40k,经验3-5年,硕士","移动互联网,数据服务 / C轮","
职位描述：

【项目介绍】使用语音方式 跟手机、可穿戴设备、互联网汽车、智能家居及其他物联网设备 进行对话交互 是目前方兴未艾的一个领域，是搜狗和众多互联网巨头积极布局的AI方向。我们背靠搜狗输入法的海量数据、搜狗搜索的数据服务能力、搜狗语音交互技术中心的语音识别和生成技术，主力发展信息抽取、指代消歧、对话管理、语言生成等NLP技术，务求打造出业界最好的语音对话平台，让合作伙伴和一般用户都能感受到搜狗人工智能的魅力和能力。 【职位诱惑】前沿技术方向、技术氛围浓厚、成长空间巨大。【特别提示】搜狗欢迎专情的你，最多投递两个职位，请谨慎投递。【岗位职责】参与搜狗知音引擎的研发，研究范围包括但不限于下列课题：用户输入的改写、意图分类、专名识别, 指代消歧,对话管理,句子级别的embedding、语义相似度计算，自动问答，聊天机器人，知识挖掘、知识库构建等。
【任职条件】
1.计算机/信息类专业硕士或以上学历; 2.精通C++/Java/Python,熟悉Linux平台; 3.有两年以上的机器学习或自然语言处理或搜索引擎/推荐系统的研究、开发经历; 有深度学习研发经验者优先; 4. 善于思考、分析问题，有较强的沟通能力和自我驱动力。

"
高级自然语言处理工程师,20k-35k,Gridsum 国双,"20k-35k,经验3-5年,本科","数据服务,企业服务 / 上市公司","
职位描述：

工作职责：
1、针对海量文本内容进行中文分词、语义识别、自动文本聚类和情感分析等文本挖掘的工作；
2、为公司产品加入文本挖掘功能，在实际场景中有效运用成熟的文本挖掘算法，将文本挖掘技术产品化；
3、参与小组的产品设计讨论，共同讨论和设计产品。
任职要求：
1、自然语言处理相关专业毕业，熟练掌握自然语言处理领域的基础理论和方法，熟悉中文分词、语义分析、文本聚类、情感分析等基础算法和应用；
2、拥有编程能力，可以通过编写程序实现和运用文本挖掘的算法解决实际问题，拥有根据实际情况调整和优化文本挖掘算法的能力，以达到最终的商业目标；
3、拥有实际的文本挖掘的项目经验；
4、熟悉软件开发流程和配置库的使用，拥有软件开发流程中的代码规范意识、配置管理规范意识、文档撰写规范意识和团队合作沟通交流意识。

"
NLP工程师,20k-40k,逸途科技,"20k-40k,经验1-3年,硕士","移动互联网,旅游 / A轮","
职位描述：

职位描述：
1、维护与优化现有语义引擎；
2、基于自然语言及深度学习技术开发下一代智能问答系统；
3、开发api接口以便外部系统集成；
4、组织协调研发团队进行知识库、机器学习等方面研究的协同配合工作；
5、建立各场景之知识图谱；
职位要求：
1、计算机软件或相关专业本科以上学历；
2、三年以上的自然语言开发经验并熟悉相关算法开发；
3、悉常用机器学习算法，对深度学习有较深理解；
4、具有人机对话，搜索引擎，知识库等相关项目经验；
5、对英文技术文献具有基础阅读和理解能力；
6、思路清晰，逻辑能力强，良好的敬业精神与团队精神，，乐于学习以及热爱技术研发。

"
NLP自然语言处理,20k-40k,慧影医疗,"20k-40k,经验3-5年,本科","移动互联网,医疗健康 / B轮","
职位描述：

岗位职责： 
1.负责公司在词性标注、图文结合、探索人工智能的创新应用； 
2.负责人工智能前沿问题的探索与研究，结合实际应用场景，提供全面的技术和产品解决方案。
岗位要求： 
1.计算机、信息、统计、数学等相关专业硕士研究生及以上学历； 
2.一年以上的医疗领域的研究或从业经历，如深度神经网络、词性标注、语义理解、概率统计、最优化方法等； 
3.熟悉 linux 平台，精通一种编程语言，具有扎实的编码能力、数据结构和算法功底； 
4.良好的沟通和表达能力，流利的英语交流能力，具有团队协作精神； 
5.在国际一流学术期刊或会议上发表过相关研究成果的候选人优先。

"
NLP中级工程师,5k-10k,ZingFront智线,"5k-10k,经验1-3年,本科","移动互联网,数据服务 / A轮","
职位描述：

工作内容：
1、高性能服务、海量数据处理
2、数据抓取、特征挖掘、模型计算
3、检索&策略优化的分析、设计和开发
 
能力要求：
1、熟悉各类数据挖掘/机器学习相关的算法，逻辑思维清晰，对数据敏感
2、熟悉C/C++/Python语言及Shell编程，并开发过不太小的项目；熟悉Linux平台及Hadoop系工具的使用
3、有大规模、高性能互联网网站系统相关的设计和开发经验者优先
4、具备良好的学习能力和成长潜力，渴望和团队一起快速成长

"
NLP（自然语言处理）工程师,35k-70k,麦达数字,"35k-70k,经验3-5年,本科","企业服务,数据服务 / 上市公司","
职位描述：

NLP(自然语言处理高级工程师）
一本统招本科及以上学历，学信网可查。
职责：从事大规模企业信息文本数据的挖掘工作
      深入理解企业领域的数据业务，提供数据建模设计解决方案
      学习NLP领域的先进技术并开展相关研发工作

技术要求：
1，具备海量文本进行词性、情感等信息分析，提取相关的特征、主题或关键语句的能力
2，具备对数据进行关联挖掘，分析文章情景、趋势等能力
2、在自然语言处理、数据挖掘、机器学习、模式识别等方面两年以上实际项目开发经验；
3、有较强的算法分析和实现能力，熟练掌握python编程语言，有linux开发经验；
4、善于分析和解决问题，富有想象力和学习能力，良好的团队合作精神；
5、熟练掌握tensorflow、scikit-learn、gensim、word2vec等软件包；
6、模式识别、自然语言处理等相关专业优先

"
NLP自然语言处理专家,30k-60k,阿博茨科技,"30k-60k,经验3-5年,本科",移动互联网 / A轮,"
职位描述：

岗位职责：
1. 负责文本处理相关研发工作, 包括但不限于数据挖掘、自然语言NLP处理、信息抽取、智能问答、知识图谱、语义理解、意图识别, 机器翻译, 机器写作等;
2. 负责核心业务及工具产品的构建；
3. 知识图谱的构建；

岗位要求：
1. 计算机相关专业本科以上学历，5年以上相关工作经验；
2. 有较强的算法基础和工程实践能力；
3. 具备深度学习经验优先；
4. 对数据敏感，善于思考，具备不断发现并解决问题的能力；
5. 工作踏实上进，有良好的团队合作意识。

"
自然语言处理工程师,20k-40k,追一科技,"20k-40k,经验不限,硕士","移动互联网,企业服务 / B轮","
职位描述：

如果你充满理想，想用人工智能改变世界；如果你不甘平庸，想让你的青春充满更多可能；如果你愿意与人工智能最优秀的团队擦出技术的火花。那么请加入我们吧！我们是一家来自深圳的人工智能创业公司，我们拥有业界最优秀的团队，我们正准备用人工智能服务世界！我们诚邀优秀的你加入我们！
如果你是，
1、计算机相关专业硕士，包括：自然语言处理、计算语言学、机器翻译、信息检索等；
2、熟悉自然语言处理、机器学习、模式识别等常用算法，熟悉NLP领域当前热点和前沿技术，对NLP有完整的、系统的认识；
3、有相关项目经历，包含但不仅限于以下方向：智能客服、文本分类、信息抽取、知识图谱、机器学习、自动摘要等,有深度学习背景最佳；
4、熟练掌握C/C++编程语言；熟练使用Python，Shell等脚本语言；
5、良好的团队合作精神，较强的沟通能力；
6、优秀的分析和解决问题的能力，能够从海量数据中发现有价值的规律，对挑战性问题充满激情。
那么你就是我们想要的那一个！

在我们公司，你可能会得到以下工作内容：

1、基于机器学习, 并结合现有的自然语言处理技术，研发智能聊天机器人等的解决方案;
2、实现产品解决方案，进行效果调优;
3、发布相关产品，不断迭代产品效果。

"
自然语言处理工程师,12k-20k,泰迪智慧,"12k-20k,经验3-5年,硕士","数据服务,移动互联网 / A轮","
职位描述：

岗位职责：
1、负责团队基础NLP工具开发和维护及NLP开源工具的二次开发和封装。
2、负责团队文本挖掘相关的研发工作。
3、负责领域知识图谱的构建。
4、负责团队智能聊天机器人相关技术研发
任职要求：
一、熟练掌握java/python语言及常用包。
二、了解自然语言处理中词法，语法和语义分析的问题，如分词，词性标注，命名实体识别，信息抽取，词义消歧，主题模型等。
三、理解自然语言处理常用的算法，如WORD2VEC，CRF,LDA，LSA,SVD等，并有实践经验。
四、熟悉NLP领域当前热点和前沿技术，对NLP有系统的认识
五、有自动问答方面的经验有限。
六、有知识图谱等相关领域的经验优先。
七、熟悉深度学习在NLP中应用有限。

"
自然语言处理部_NLP/机器学习高级研发工程师,20k-25k,百度,"20k-25k,经验3-5年,本科","移动互联网,数据服务 / 不需要融资","
职位描述：

职位描述：
-利用深度学习技术解决 NLP 相关问题（包括但不限于问答、篇章理解、机器翻译、语义匹配、对话系统）
-开发语义计算平台，提供语义计算相关解决方案
 
职位要求：
-有kernel优化经验，对cuda/cudnn有熟练使用的经验，有dnn模型优化经验
-有 NLP/机器学习经验

"
自然语言处理研究员,20k-40k,联想集团,"20k-40k,经验1-3年,硕士","移动互联网,数据服务 / 上市公司","
职位描述：

自然语言处理研究员 
Position Description:      
1. 自动对话、意图理解、信息抽取、语义分析等自然语言处理任务的研发；
2. 对话系统相关的知识挖掘、知识库构建和算法优化
Position Requirements:  
1. 必须拥有自然对话系统或者ChatBot系统经验
2. 熟悉自然语言处理的基本流程和相关算法；熟悉深度学习相关算法；熟悉机器学习优化理论
3. 熟悉实体识别、意图解析、语言模型、文本生成等关键算法
4. 熟练使用至少一种开发语言，比如Java, python, C++等

"
自然语言处理工程师（nlp）,20k-30k,所问数据,"20k-30k,经验1-3年,本科","企业服务,数据服务 / A轮","
职位描述：

工作职责

-负责自然语言处理方向的研发

-利用NLP解决实际业务场景需求，支持产品开发

任职资格

-精通自然语言处理，包括但不限于分词、词性标注、实体识别、句法分析等，3年以上相关工作经验；有情感分析、关系抽取和事件抽取经验者优先

-熟悉机器学习的基本算法，并在以下一个或多个方向有实际工程研究经验： 自然语言处理，精准营销相关研发，有大规模数据分析和挖掘的经验，熟悉常用分析工具 

-精通Java/python编程，熟悉常用算法及优化 

-有深度学习相关库使用经验者优先

-较强的学习能力，能够不断去研究新的技术、算法、架构；

备注:本岗位作息时间为996，请求职者慎投！

"
自然语言处理/机器学习算法工程师,25k-50k,瓜子二手车直卖网,"25k-50k,经验3-5年,硕士",O2O / B轮,"
职位描述：

工作职责：参与瓜子智能对话系统核心算法研发，包括但不限于-负责对话系统的意图理解、槽位解析等核心算法研发-负责对话系统中多轮查询理解和对话状态跟踪等核心算法研发-负责对话系统中对话管理、排序、引导等核心算法研发

职位要求：-熟悉机器学习基础理论和常用算法，有2年以上相关项目经验、有深度学习经验者优先-熟悉自然语言处理基础理论和常用算法，有文本分类、序列标注等经典任务相关项目经验者优先-熟练使用C/C++/Python等至少一门语言，熟练使用数据结构和常用算法，有较强的算法设计和实现能力-较强的技术攻关能力，能够跟进领域内最新技术研究成果，并结合应用场景快速实验和调优-优秀的分析问题和解决问题的能力，对解决具有挑战性的问题充满激情-有强烈的上进心和求知欲，产品问题驱动导向-良好的沟通能力，良好的团队合作精神

"
NLP/自然语言处理,20k-35k,金山办公软件,"20k-35k,经验3-5年,本科",移动互联网 / 上市公司,"
职位描述：

【职位描述】
结合业务需求，负责文本特征提取、文本分类、主题模型等技术的应用
【任职资格】
 1、熟练掌握自然语言处理的算法和技术。
 2、扎实的编码能力，熟练使C/C++，Python，Java其中一种语言。
 3、计算机或相关专业，有主题模型、机器学习、hadoop经验者优先。
 4、较强的沟通能力和团队合作精神。

"
NLP工程师,20k-40k,泛微,"20k-40k,经验1-3年,本科","移动互联网,企业服务 / 上市公司","
职位描述：

1、利用相关技术和算法，提供文本分析相关的基础方案与服务；
2、针对海量文本内容进行中文分词、语义识别、自动聚类等文本挖掘工作；
3、负责搭建相关的机器学习 & 大数据计算平台；
4、负责数据和业务的紧密集合。

岗位要求：
1、熟练掌握自然语言处理NLP相关理论与技术方法；
2、熟练掌握使用java，数学正则，至少掌握一种脚本语言；
3、熟悉中英文分词、词性标注、实体识别、句法分析、自动文本分类，关键值提取等自然语言处理技术，熟悉语义分析方法和技术（相似度计算、本体理论、语义推理等）；
4、熟悉人机对话的前沿方向和研究方向；
5、熟悉了解人工智能、机器学习等领域的前沿方向与研究动向；
6、具备将机器学习与自然语言处理的理论转化为实践的能力；
7、具有相关项目研发经验者（项目主要参与人员）优先；

"
NLP工程师,15k-30k,逸途科技,"15k-30k,经验1-3年,硕士","移动互联网,旅游 / A轮","
职位描述：

职位描述：
1、维护与优化现有语义引擎；
2、基于自然语言及深度学习技术开发下一代智能问答系统；
3、开发api接口以便外部系统集成；
4、组织协调研发团队进行知识库、机器学习等方面研究的协同配合工作；
5、建立各场景之知识图谱；
职位要求：
1、计算机软件或相关专业本科以上学历；
2、三年以上的自然语言开发经验并熟悉相关算法开发；
3、悉常用机器学习算法，对深度学习有较深理解；
4、具有人机对话，搜索引擎，知识库等相关项目经验；
5、对英文技术文献具有基础阅读和理解能力；
6、思路清晰，逻辑能力强，良好的敬业精神与团队精神，，乐于学习以及热爱技术研发。

NLP中级工程师

"
自然语言处理工程师,20k-40k,上海你我贷互联网金融信息服务,"20k-40k,经验3-5年,硕士",金融 / 未融资,"
职位描述：

工作职责：1、从事中文文本语义分析相关研发工作;2、参与知识问答、多轮对话、智能聊天相关系统开发；3、提高词法分析、句法分析、文本分类、语义相似度等NLP技术的性能；4、参与大规模知识库、本体库及知识图谱的构建。工作要求：1、NLP相关专业本科以上或者具3年以上相关领域的工作经验；2、熟练掌握python或者java编程语言；3、有chatbot、语音助理等系统开发经验者优先；4、有责任心，喜欢分析和解决问题，对NLP领域感兴趣。

"
自然语言处理工程师,12k-20k,多牛传媒,"12k-20k,经验1-3年,硕士",文化娱乐 / 上市公司,"
职位描述：

职位描述：1、利用自然语言处理工具，对海量文本内容进行文本分词、语义分析、关键词分析、主题分析、情感分析、舆情分析、意图识别、质量评估、标签提取、语义识别、自动聚类等文本挖掘、知识库建设等研发工作职位要求：1、计算机、统计、数学及相关专业硕士及以上学历2、具备自然语言处理及机器学习方面的基础理论知识，有相关实战项目经验者优先3、熟悉常用的编程语言（如Python、Java等），有扎实的编程能力4、思路清晰，主动性强，有很强的自我驱动力5、责任心强，能承受工作压力，良好的沟通交流能力，能迅速融入团队6、熟悉常用分词算法、情感分析、本体识别、特征提取、文本分类预测、文本聚合算法。7、熟悉RNN、CNN等深度学习算法及其常用技术如TensorFlow, word2vec 等 

"
自然语言处理工程师,15k-30k,丝路天地,"15k-30k,经验1-3年,本科",旅游 / A轮,"
职位描述：

岗位职责：
1.运用数据挖掘和机器学习方法和技术，深入挖掘和分析海量商业数据，从短文本、半结构化文本中准确提取有价值的信息；
2.负责对文本内容进行语法、句法、语义的分析，包括但不限于中文/英文的分词、词性、命名实体、分类、垃圾识别、句法结构等工作；
3.将自然语言处理相关技术应用到搜索引擎和文本推荐；
4.不断完善和优化算法，以技术驱动公司业务成长，体现技术价值。
任职要求：
1.计算机、数学或者统计学相关专业本科以上学历；
2.精通一门或多门开发语言（Python、Java等），熟练掌握常用数据结构和算法；
3.熟悉NLP领域的理论基础，掌握相关统计模型，具有1年以上自然语言处理相关经验，包括分词、词性标注、命名实体识别、语法分析、语义分析、文本分类聚类、主题挖掘等，熟练运用HMM、CRF、最大熵模型，有从半结构化文本、短文本中抽取信息经验者优先；
4.熟悉常用文本挖掘算法，掌握词向量如word2vec等以及NLP相关的深度学习（RNN、LSTM）相关知识优先；
5.良好的英文阅读能力 能够流利的阅读英文书籍和论文
6.对自然语言处理具有浓厚的兴趣，善于发现工作当中的问题，具有团队协作精神，乐于接受挑战，能承受工作压力。

"
自然语言处理工程师,15k-25k,爱云校,"15k-25k,经验1-3年,本科","教育,数据服务 / C轮","
职位描述：

职位描述：
工作职责：
使用自然语言处理，信息检索，机器学习等技术研发智能问答和对话系统。
1、NLP基础工具研发，包括分词，词性标注，命名实体识别，新词发现，句法和语义分析等；
2、研究，建立并完善应答机器人相关模型和算法 ；
3、搭建并维护自然语言处理相关的基础技术设施；
 
任职资格：
1、至少 2 年以上的自然语言处理相关工作经验；
2、熟悉自然语言处理及机器学习的基本算法，熟悉常用的深度学习算法，有处理真实数据的项目经验，有自然语言处理搜索引擎和大数据知识图谱相关经验者优先；
3、熟练掌握 Python/C/C++之一，能使用常用的深度学习框架进行算法开发；

"
NLP自然语言处理工程师,25k-50k,一览科技,"25k-50k,经验不限,本科","移动互联网,文化娱乐 / B轮","
职位描述：

职位描述：
1、负责音视频文本特征提取系统的研究设计及开发
2、负责视频网站知识图谱的建设
3、负责词法和句法分析、文档摘要、情感分析等基础算法研发
任职要求：
1、计算机或相关专业，具有两年以上自然语言处理相关的工作经验
2、扎实的编码能力，熟练使用linux下的C/C++、Python语言开发
3、精通统计语言模型和相关机器学习核心算法
4、熟练掌握自然语言处理的算法和技术，具有分词、新词发现、实体词抽取、文本分类、舆情分析等相关的项目经验
5、较强的分析问题解决问题能力，工作踏实上进，有良好的团队合作意识

"
自然语言处理算法工程师,20k-40k,世纪超星,"20k-40k,经验不限,本科",教育、移动互联网 / 不需要融资,"
职位描述：

岗位职责：
1.负责文本处理相关研发工作, 包括但不限于海量非结构化文本数据，数据挖掘、自然语言NLP处理、信息抽取、智能问答、知识图谱、语义理解、意图识别, 机器翻译, 机器写作等；
2.负责NLP算法在教育产品方向上的创新尝试；
3.负责与产品、开发一同将各种算法进行产品化；
4.负责以上算法与产品应用的相关专利申请。

任职需求：
1.计算机、信号处理、自动化等相关专业，本科以上学历，具备一定的模式识别、语音相关方面的理论知识；
2.语音相关领域英文文献阅读无障碍，具备中英文学术论文的调研能力，有从事研究型项目的经历；
3. 了解自然语言处理基础理论和方法，了解中文分词、语义分析、文本聚类、情感分析、实体识别等基础算法和应用；
4.熟悉Linux系统，具备较好的C、C++、java或python编程能力，有一定的代码开发经历；
5.对数据敏感，善于思考，具备不断发现并解决问题的能力；
6.工作踏实上进，有良好的团队合作意识。

满足以下条件的优先考虑：1. 熟悉RNN、CNN等深度学习算法及其常用工具如TensorFlow、Caffe、CNTK等；2. 有在线教育NLP方向研究与应用开发经验者。

"
NLP工程师,10k-20k,鸟瞰智能,"10k-20k,经验1-3年,本科","企业服务,移动互联网 / A轮","
职位描述：

工作职责：
使用自然语言处理，信息检索，机器学习等技术研发智能问答中意图识别和实体抽取等工作。
1、NLP基础工具研发，包括分词，词性标注，命名实体识别，新词发现，句法和语义分析等；
2、研究，建立并完善意图识别系统的相关模型和算法 ；
3、搭建并维护自然语言处理相关的基础技术设施；
4、智能问答，从海量客服对话数据中挖掘数据，构建行业知识图谱，回答常见问题。

任职要求：
1、至少 1 年以上的自然语言处理相关工作经验； 
2、熟悉自然语言处理及机器学习的基本算法，熟悉常用的深度学习算法，有处理真实数据的项目经验，有自然语言处理搜索引擎和大数据知识图谱相关经验者优先；
3、熟练掌握 Python/C/C++/java 之一，能使用常用的深度学习框架进行算法开发；
4、熟练tensorflow 框架，熟练掌握LSTM、RNN、DNN等深度学习模型算法；
5、知道并熟悉Bag of word、word2vec等算法；
6、有自主学习能力，能快速理解业务，良好的沟通能力，有创业的激情和抗压能力，能够学习学术前沿的最新进展同时又能把它们用于实际系统。

"
自然语言处理负责人,35k-50k,roobo,"35k-50k,经验3-5年,本科",移动互联网 / B轮,"
职位描述：

职位描述：
1、负责自然语言处理相关核心技术研发；
2、探索基于深度学习技术的自然语言处理，并应用于垂直领域的语义解析和开放领域的问答与对话系统。
 
任职要求：
 
1、计算机相关专业硕士及以上学历；
2、有机器学习ML 或自然语言处理 NLP/NLU 研究背景；
3、精通深度学习相关技术；
4、具备良好的 Go 或 C/C++ 编程能力；
5、有创业激情，良好的抗压能力和团队精神
6、有参与过知识图谱、自动问答系统或对话系统研发经验者优先。

"
自然语言处理（上下文）,25k-50k,图灵机器人,"25k-50k,经验3-5年,硕士",移动互联网 / B轮,"
职位描述：

职位描述：
1.  基于现有业务的文本数据，提升对话系统在多领域、场景下的体验；
2.  语义对话引擎的相关开发，以及新技术和方向的研究。 

职位要求：
1.  具有3年以上NLP、智能对话相关工作经验，研究生及以上学历；
2.  熟练掌握自然语言处理领域的基础理论和方法；
3. 熟练掌握一门以上计算机语言（c++、java优先）；
4. 有机器学习/深度学习经验优先。


【Leader说】
我是图灵机器人的创始人&CEO俞志晨，下面介绍下我们公司的“人才观”：
1.人才是本，产品是末。借用@纯银 的一句话，“选对人是一件比设好KPI更重要一百倍的事情。一百倍啊一百倍”。
2.“兴趣+主动+聪明”，比“当前的能力”要重要10倍。这样的人，在我们团队的成长会非常快，因为你可以直接来争取“想做的事情/职位”，公司一定竭尽所能的给你锻炼机会，只要你能对你自己负责，把事情真正做到位。但如果是“推一下、动一下”的人，我们一定不会要。
3.不让人才受委屈。只要你真的能把事情做好，薪酬待遇、福利制度、团队氛围，甚至各种“个人关怀”，都会在公司力所能及的范围内提供给小伙伴——让你满意，让你的家人满意。我们团队，真的会让你感觉“暖暖的”。
 
就像行业大牛@李明顺的观点（引自@梁宁 的文章）：水大了就会有龙。人工智能机器人是波澜壮阔的万丈深渊，无数鱼会化成龙。我们相信自己最终会是化成龙的团队之一，在此恭候有识之士的加入。你，愿意吗？



"
NLP研发工程师,20k-30k,明略数据,"20k-30k,经验不限,本科",数据服务 / C轮,"
职位描述：

工作职责： 
1、分词、词性分析、实体识别、新词发现等NLP工作；
2中等长度语句，中心词分析和提取，句子成分标注 
3、知识图谱、自动分类及 Tag 提取等研发工作
4、搜索分词系统的开发和维护 
岗位要求： 
1、计算机相关专业本科及以上学历 
2、熟悉分词、数据挖掘等相关算法 
3、开发及学习能力强 
4、熟练掌握 Java 等编程语言 
5、有知识图谱相关经验者优先

"
自然语言处理工程师,25k-50k,安易信,"25k-50k,经验3-5年,本科","金融,数据服务 / 上市公司","
职位描述：

职位描述：
1、优化现有产品中相关算法的功能和性能； 2、依据产品的新需求研究、拓展相关算法模型； 3、参与实现对文本、图片等内容感知功能； 4、参与实现对内容的高效检索功能； 5、实现确定下来的相关算法； 6、编写相关技术文档； 7、其他任务。

任职资格： 1、熟悉java、c/c++、phthon开发语言中的一种或多种； 2、熟悉常用算法和数据结构，熟悉开源相关软件； 3、熟悉计算智能相关领域（诸如：人工智能、神经网络、模式识别等）； 4、熟悉自然语言处理、图像分类检索、数据挖掘、机器学习等其中的一个或多个；5、较强的用户需求判断、引导、控制能力；优秀的文字表达、业务理解、交流能力；  6、有较强的团队协作精神；有效的沟通技巧，具备良好的学习能力，责任心强，能够承受较大的工作压力 
7、本科以上的学历，计算机相关专业，2年以上工作经验；
8、本科及以上学历，特别优秀者可以放宽要求
9、工作业绩突出者可办理“北京市工作居住证”

"
NLP工程师,15k-25k,Bello,"15k-25k,经验1-3年,本科",移动互联网 / A轮,"
职位描述：

岗位职责：
1、负责特定领域数据提取，主要为业务提供关键数据
2、负责大规模文本数据库处理，包括生文本预处理、过滤，语言模型生成，未登录词识别等，语料库维护
 
岗位要求：
1、自然语言处理方向2年以上研究或工作经验，如分词、词性标注、实体识别、情感分析；
2、熟悉NLP方向国际上的一些研究方向和热点；
3、熟悉机器学习算法，熟悉文本语义分析算法；熟悉中文分词标注、文本分类、语言模型、知识库挖掘等NLP相关算法；
4、精通python或Java，数据结构，良好的沟通和团队合作能力；
5、有NLP方向系统工作经验；从事过实际爬虫开发、内容提取工作经验者优先；
6、研究生及以上学历，211、985甚佳；

"
信息流-自然语言处理研究员,15k-30k,搜狗,"15k-30k,经验3-5年,硕士","移动互联网,数据服务 / C轮","
职位描述：

【项目介绍】  这是一款基于大数据推荐的个性化内容阅读APP，它的目标是将最具价值的信息推荐给对之最感兴趣的人，我们认为市面上无论是头条还是朋友圈都没能达到我们理想中的推荐效果。为了实现这样一个目标，首先我们将通过搜狗在搜索端、客户端多年的大数据积累，借助腾讯独有优势，打通手机和PC端的数据连接。借此，在用户画像和对内容的分析上，都将有可能带来一个质的突破。 同时，我们还将引入搜狗独有的数亿量级的优质微信内容和知乎的独有数据信息，在内容的独特性和用户兴趣的掌握上，和竞品拉开差距。当然，我们认为最重要的还是要勇于探索、打破常规，找到新的方法来实现这份理想。我们欢迎有雄心壮志的你一起来将不可能变为可能！   【职位诱惑】搜狗核心新业务，技术实力顶尖，从0到1的空间【特别提示】搜狗欢迎专情的你，所以提醒你只能选择两个项目，请慎重投递。
【岗位职责】

文本分类、聚类算法实现和调优
文本主题确定、中心词抽取算法实现和调优
热点新闻事件发现、事件timeline分析

【任职条件】
1. 计算机专业，自然语言处理/机器学习方向，硕士毕业，工作1-4年2. 有linux环境下的编程经验，精通java或者c++，熟悉python/shell3. 能够独立思考，面对实际问题，能够灵活运用自然语言处理和机器学习知识，独立提出可行的解决方案、或优化策略4. 思维清晰，表述清楚，有工作热情

"
NLP开发大牛,25k-50k,泛微,"25k-50k,经验1-3年,本科","移动互联网,企业服务 / 上市公司","
职位描述：

1、熟练掌握自然语言处理NLP相关理论与技术方法；2、了解java，数学正则，至少掌握一种脚本语言；3、熟悉中英文分词、词性标注、实体识别、句法分析、自动文本分类，关键值提取等自然语言处理技术，熟悉语义分析方法和技术（相似度计算、本体理论、语义推理等）；4、熟悉人机对话的前沿方向和研究方向；5、熟悉了解人工智能、机器学习等领域的前沿方向与研究动向；精通算法，能看懂国外文献和资料；6、具备将机器学习与自然语言处理的理论转化为实践的能力；7、具有相关项目研发经验者（项目主要参与人员）优先；

"
NLP工程师,10k-20k,金山办公软件,"10k-20k,经验3-5年,本科",移动互联网 / 上市公司,"
职位描述：

岗位职责：
1、利用自然语言处理技术和机器学习算法对文本数据进行挖掘分析；
2. 在大数据环境下利用语言分析基础技术解决实际问题。

职位要求：
1. 计算机、数学或相关专业，2年以上自然语言处理经验；
2. 扎实的编程基础，至少精通一种编程语言，如C/C++，Python，Java等;
3. 熟悉深度学习（如DNN、CNN、RNN、LSTM等）以及常见机器学习算法（逻辑回归、SVM、决策树、贝叶斯等）的原理与算法;
4. 理解自然语言处理常用的算法（WORD2VEC，CRF,LDA，LSA,SVD等），对自然语言处理相关的分词、词性标注、实体识别、句法分析、语义分析等有深入的实践经验；
5. 至少熟悉一种机器学习或深度学习平台，如TensorFlow,  Caffe,  MXNet, Theano等深度学习框架;
6. 良好的英语阅读能力，有强烈求知欲，对人工智能领域相关技术有热情；
7. 有团队意识，与他人合作良好；

"
NLP自然语言处理专家/资深工程师,25k-50k,阿博茨科技,"25k-50k,经验1-3年,本科",移动互联网 / A轮,"
职位描述：


1、负责文本处理相关研发工作, 包括但不限于数据挖掘、自然语言NLP处理、信息抽取、智能问答、知识图谱、语义理解、意图识别, 机器翻译, 机器写作等;
2、负责核心业务及工具产品的构建；
3、 知识图谱的构建；

"
自然语言处理、语音助手资深算法工程师/专家,30k-60k,美团点评,"30k-60k,经验5-10年,本科","移动互联网,O2O / D轮及以上","
职位描述：

职位描述：
1.负责对话系统的研究和开发；2.将对话系统的最新研究成果应用于外卖垂直领域，开发外卖语音交互解决方案
任职资格：
1.3年以上自然语言处理相关研发经验2.有扎实的自然语言处理和机器学习的技术基础3.有过对话管理相关技术、意图解析、对话生成、知识图谱等研发经验者优先4.有过深度学习研究经验者优先

"
NLP中级工程师,8k-10k,ZingFront智线,"8k-10k,经验1-3年,本科","移动互联网,数据服务 / A轮","
职位描述：

工作内容：
1、高性能服务、海量数据处理
2、数据抓取、特征挖掘、模型计算
3、检索&策略优化的分析、设计和开发
 
能力要求：
1、熟悉各类数据挖掘/机器学习相关的算法，逻辑思维清晰，对数据敏感
2、熟悉C/C++/Python语言及Shell编程，并开发过不太小的项目；熟悉Linux平台及Hadoop系工具的使用
3、有大规模、高性能互联网网站系统相关的设计和开发经验者优先
4、具备良好的学习能力和成长潜力，渴望和团队一起快速成长

"
